event_id,timestamp,model_id,client_id,filters_used,selected
E0000700,2024-04-25T00:00:00,10114,C036,blonde + blue eyes + size 0–4,1
E0000701,2024-04-27T00:00:00,10114,C036,brown hair + green eyes + lookbook,1
E0000702,2025-03-18T00:00:00,10114,C002,beauty campaign + porcelain skin,1
E0000703,2025-09-17T00:00:00,10114,C020,fragrance + high cheekbones,1
E0000704,2025-09-16T00:00:00,10114,C020,fragrance + high cheekbones,1
E0000705,2025-02-21T00:00:00,10096,C019,luxury campaign + SS25 brief,1
E0000706,2025-02-20T00:00:00,10096,C019,editorial + runway height 175–182,1
E0000707,2025-10-13T00:00:00,10096,C037,blonde + blue eyes + size 0–4,1
E0000708,2025-10-13T00:00:00,10096,C037,editorial + runway height 175–182,1
E0000709,2024-08-02T00:00:00,10096,C023,fragrance + high cheekbones,1
E0000710,2024-08-27T00:00:00,10096,C026,beauty campaign + porcelain skin,1
E0000711,2024-08-27T00:00:00,10096,C026,blonde + blue eyes + size 0–4,1
E0000712,2024-04-29T00:00:00,10096,C009,brown hair + green eyes + lookbook,1
E0000713,2024-05-01T00:00:00,10096,C009,luxury campaign + SS25 brief,1
E0000714,2025-04-21T00:00:00,10055,C030,luxury campaign + SS25 brief,1
E0000715,2025-04-20T00:00:00,10055,C030,beauty campaign + porcelain skin,1
E0000716,2024-06-18T00:00:00,10055,C031,editorial + runway height 175–182,1
E0000717,2024-06-20T00:00:00,10055,C031,luxury campaign + SS25 brief,1
E0000718,2024-12-30T00:00:00,10055,C020,editorial + runway height 175–182,1
E0000719,2024-12-30T00:00:00,10055,C020,fragrance + high cheekbones,1
E0000720,2025-09-19T00:00:00,10055,C010,fragrance + high cheekbones,1
E0000721,2025-06-17T00:00:00,10055,C012,luxury campaign + SS25 brief,1
E0000722,2025-04-05T00:00:00,10055,C037,fragrance + high cheekbones,1
E0000723,2025-04-04T00:00:00,10055,C037,fragrance + high cheekbones,1
E0000724,2025-10-14T00:00:00,10055,C027,luxury campaign + SS25 brief,1
E0000725,2025-09-23T00:00:00,10055,C027,luxury campaign + SS25 brief,1
E0000726,2025-09-20T00:00:00,10055,C016,editorial + runway height 175–182,1
E0000727,2025-09-22T00:00:00,10055,C016,blonde + blue eyes + size 0–4,1
E0000728,2025-04-17T00:00:00,10743,C020,luxury campaign + SS25 brief,1
E0000729,2025-04-16T00:00:00,10743,C020,editorial + runway height 175–182,1
E0000730,2025-09-29T00:00:00,10743,C009,fragrance + high cheekbones,1
E0000731,2025-09-29T00:00:00,10743,C009,blonde + blue eyes + size 0–4,1
E0000732,2025-07-11T00:00:00,10743,C026,editorial + runway height 175–182,1
E0000733,2024-11-10T00:00:00,10743,C020,brown hair + green eyes + lookbook,1
E0000734,2024-11-09T00:00:00,10743,C020,luxury campaign + SS25 brief,1
E0000735,2024-09-27T00:00:00,10743,C035,editorial + runway height 175–182,1
E0000736,2025-03-09T00:00:00,10743,C004,luxury campaign + SS25 brief,1
E0000737,2025-09-23T00:00:00,10743,C014,fragrance + high cheekbones,1
E0000738,2024-05-09T00:00:00,10743,C020,brown hair + green eyes + lookbook,1
E0000739,2025-05-22T00:00:00,10743,C019,editorial + runway height 175–182,1
E0000740,2024-07-18T00:00:00,9923,C017,fragrance + high cheekbones,1
E0000741,2024-09-19T00:00:00,9923,C017,blonde + blue eyes + size 0–4,1
E0000742,2024-09-19T00:00:00,9923,C017,fragrance + high cheekbones,1
E0000743,2024-05-23T00:00:00,9923,C017,fragrance + high cheekbones,1
E0000744,2024-07-13T00:00:00,9923,C034,luxury campaign + SS25 brief,1
E0000745,2024-05-12T00:00:00,9923,C024,luxury campaign + SS25 brief,1
E0000746,2025-09-19T00:00:00,9923,C001,brown hair + green eyes + lookbook,1
E0000747,2025-09-20T00:00:00,9923,C001,fragrance + high cheekbones,1
E0000748,2024-09-04T00:00:00,9923,C018,luxury campaign + SS25 brief,1
E0000749,2024-07-31T00:00:00,9923,C018,beauty campaign + porcelain skin,1
E0000750,2024-07-29T00:00:00,9923,C018,blonde + blue eyes + size 0–4,1
E0000751,2025-03-22T00:00:00,9923,C008,beauty campaign + porcelain skin,1
E0000752,2024-07-08T00:00:00,10496,C031,fragrance + high cheekbones,1
E0000753,2024-08-18T00:00:00,10496,C031,fragrance + high cheekbones,1
E0000754,2024-08-18T00:00:00,10496,C031,fragrance + high cheekbones,1
E0000755,2024-07-18T00:00:00,10496,C037,blonde + blue eyes + size 0–4,1
E0000756,2025-01-13T00:00:00,10496,C022,brown hair + green eyes + lookbook,1
E0000757,2025-01-13T00:00:00,10496,C022,beauty campaign + porcelain skin,1
E0000758,2024-10-31T00:00:00,10496,C031,beauty campaign + porcelain skin,1
E0000759,2025-01-18T00:00:00,10496,C004,brown hair + green eyes + lookbook,1
E0000760,2025-10-03T00:00:00,10496,C005,blonde + blue eyes + size 0–4,1
E0000761,2025-10-01T00:00:00,10496,C005,fragrance + high cheekbones,1
E0000762,2024-10-29T00:00:00,10496,C037,luxury campaign + SS25 brief,1
E0000763,2024-10-24T00:00:00,10496,C006,beauty campaign + porcelain skin,1
E0000764,2024-10-26T00:00:00,10496,C006,beauty campaign + porcelain skin,1
E0000765,2024-09-17T00:00:00,10115,C001,brown hair + green eyes + lookbook,1
E0000766,2024-09-16T00:00:00,10115,C001,luxury campaign + SS25 brief,1
E0000767,2024-10-19T00:00:00,10115,C002,blonde + blue eyes + size 0–4,1
E0000768,2024-10-20T00:00:00,10115,C002,fragrance + high cheekbones,1
E0000769,2025-07-31T00:00:00,10115,C030,editorial + runway height 175–182,1
E0000770,2025-07-31T00:00:00,10115,C030,blonde + blue eyes + size 0–4,1
E0000771,2025-03-29T00:00:00,10115,C007,brown hair + green eyes + lookbook,1
E0000772,2025-08-23T00:00:00,10115,C019,beauty campaign + porcelain skin,1
E0000773,2025-04-20T00:00:00,10115,C026,luxury campaign + SS25 brief,1
E0000774,2025-10-01T00:00:00,10115,C014,beauty campaign + porcelain skin,1
E0000775,2024-12-18T00:00:00,10139,C030,brown hair + green eyes + lookbook,1
E0000776,2024-12-16T00:00:00,10139,C030,blonde + blue eyes + size 0–4,1
E0000777,2025-10-03T00:00:00,10139,C036,beauty campaign + porcelain skin,1
E0000778,2025-02-18T00:00:00,10139,C038,editorial + runway height 175–182,1
E0000779,2025-02-18T00:00:00,10139,C038,brown hair + green eyes + lookbook,1
E0000780,2025-04-02T00:00:00,10139,C021,blonde + blue eyes + size 0–4,1
E0000781,2025-03-31T00:00:00,10139,C021,luxury campaign + SS25 brief,1
E0000782,2025-04-29T00:00:00,10139,C018,blonde + blue eyes + size 0–4,1
E0000783,2025-04-28T00:00:00,10139,C018,fragrance + high cheekbones,1
E0000784,2025-04-22T00:00:00,10139,C038,editorial + runway height 175–182,1
E0000785,2025-04-21T00:00:00,10139,C038,fragrance + high cheekbones,1
E0000786,2025-02-27T00:00:00,10139,C014,beauty campaign + porcelain skin,1
E0000787,2025-02-26T00:00:00,10139,C014,blonde + blue eyes + size 0–4,1
E0000788,2024-08-22T00:00:00,10139,C012,editorial + runway height 175–182,1
E0000789,2025-07-27T00:00:00,10139,C003,editorial + runway height 175–182,1
E0000790,2025-07-25T00:00:00,10139,C003,editorial + runway height 175–182,1
E0000791,2024-09-01T00:00:00,10139,C035,brown hair + green eyes + lookbook,1
E0000792,2024-09-01T00:00:00,10139,C035,brown hair + green eyes + lookbook,1
E0000793,2024-09-28T00:00:00,10139,C027,blonde + blue eyes + size 0–4,1
E0000794,2025-03-20T00:00:00,10139,C010,fragrance + high cheekbones,1
E0000795,2025-03-20T00:00:00,10139,C010,fragrance + high cheekbones,1
E0000796,2025-03-05T00:00:00,10139,C007,blonde + blue eyes + size 0–4,1
E0000797,2025-03-06T00:00:00,10139,C007,blonde + blue eyes + size 0–4,1
E0000798,2025-04-11T00:00:00,10139,C016,beauty campaign + porcelain skin,1
E0000799,2025-04-11T00:00:00,10139,C016,beauty campaign + porcelain skin,1
E0000800,2025-07-01T00:00:00,10052,C021,blonde + blue eyes + size 0–4,1
E0000801,2025-07-01T00:00:00,10052,C021,luxury campaign + SS25 brief,1
E0000802,2025-03-09T00:00:00,10052,C029,fragrance + high cheekbones,1
E0000803,2024-09-27T00:00:00,10052,C013,brown hair + green eyes + lookbook,1
E0000804,2024-09-26T00:00:00,10052,C013,brown hair + green eyes + lookbook,1
E0000805,2025-06-04T00:00:00,10052,C033,editorial + runway height 175–182,1
E0000806,2025-02-16T00:00:00,10052,C025,blonde + blue eyes + size 0–4,1
E0000807,2024-12-10T00:00:00,10052,C004,beauty campaign + porcelain skin,1
E0000808,2024-12-12T00:00:00,10052,C004,editorial + runway height 175–182,1
E0000809,2025-01-26T00:00:00,10052,C005,brown hair + green eyes + lookbook,1
E0000810,2025-06-01T00:00:00,10052,C025,blonde + blue eyes + size 0–4,1
E0000811,2024-12-02T00:00:00,10247,C034,brown hair + green eyes + lookbook,1
E0000812,2024-11-08T00:00:00,10247,C029,luxury campaign + SS25 brief,1
E0000813,2025-03-31T00:00:00,10247,C024,editorial + runway height 175–182,1
E0000814,2025-08-25T00:00:00,10247,C002,blonde + blue eyes + size 0–4,1
E0000815,2024-10-17T00:00:00,10247,C019,luxury campaign + SS25 brief,1
E0000816,2024-10-15T00:00:00,10247,C019,luxury campaign + SS25 brief,1
E0000817,2025-03-15T00:00:00,10247,C035,beauty campaign + porcelain skin,1
E0000818,2025-03-16T00:00:00,10247,C035,blonde + blue eyes + size 0–4,1
E0000819,2025-09-20T00:00:00,9902,C028,fragrance + high cheekbones,1
E0000820,2025-09-22T00:00:00,9902,C028,beauty campaign + porcelain skin,1
E0000821,2025-01-05T00:00:00,9902,C028,luxury campaign + SS25 brief,1
E0000822,2025-01-06T00:00:00,9902,C028,blonde + blue eyes + size 0–4,1
E0000823,2025-07-22T00:00:00,9902,C015,blonde + blue eyes + size 0–4,1
E0000824,2025-07-21T00:00:00,9902,C015,blonde + blue eyes + size 0–4,1
E0000825,2025-02-02T00:00:00,9902,C007,blonde + blue eyes + size 0–4,1
E0000826,2025-02-01T00:00:00,9902,C007,beauty campaign + porcelain skin,1
E0000827,2024-08-30T00:00:00,9902,C003,brown hair + green eyes + lookbook,1
E0000828,2024-08-29T00:00:00,9902,C003,fragrance + high cheekbones,1
E0000829,2025-01-28T00:00:00,9902,C014,blonde + blue eyes + size 0–4,1
E0000830,2025-01-28T00:00:00,9902,C014,editorial + runway height 175–182,1
E0000831,2024-10-27T00:00:00,9902,C014,blonde + blue eyes + size 0–4,1
E0000832,2024-10-27T00:00:00,9902,C014,beauty campaign + porcelain skin,1
E0000833,2024-09-02T00:00:00,9902,C020,blonde + blue eyes + size 0–4,1
E0000834,2025-02-25T00:00:00,9902,C001,brown hair + green eyes + lookbook,1
E0000835,2024-09-06T00:00:00,9902,C035,luxury campaign + SS25 brief,1
E0000836,2024-10-01T00:00:00,9902,C014,fragrance + high cheekbones,1
E0000837,2025-01-28T00:00:00,9902,C028,beauty campaign + porcelain skin,1
E0000838,2025-01-30T00:00:00,9902,C028,blonde + blue eyes + size 0–4,1
E0000839,2024-09-16T00:00:00,9902,C036,blonde + blue eyes + size 0–4,1
E0000840,2024-09-16T00:00:00,9902,C036,fragrance + high cheekbones,1
E0000841,2025-09-26T00:00:00,9902,C007,blonde + blue eyes + size 0–4,1
E0000842,2025-09-26T00:00:00,9902,C007,luxury campaign + SS25 brief,1
E0000843,2024-05-23T00:00:00,10141,C021,blonde + blue eyes + size 0–4,1
E0000844,2025-05-05T00:00:00,10141,C019,brown hair + green eyes + lookbook,1
E0000845,2024-10-02T00:00:00,10141,C016,beauty campaign + porcelain skin,1
E0000846,2024-10-02T00:00:00,10141,C016,beauty campaign + porcelain skin,1
E0000847,2025-03-03T00:00:00,10141,C007,blonde + blue eyes + size 0–4,1
E0000848,2025-03-04T00:00:00,10141,C007,luxury campaign + SS25 brief,1
E0000849,2025-08-11T00:00:00,10141,C019,beauty campaign + porcelain skin,1
E0000850,2024-12-29T00:00:00,10141,C019,editorial + runway height 175–182,1
E0000851,2024-12-30T00:00:00,10141,C019,luxury campaign + SS25 brief,1
E0000852,2024-11-06T00:00:00,10141,C038,fragrance + high cheekbones,1
E0000853,2024-05-10T00:00:00,10141,C019,luxury campaign + SS25 brief,1
E0000854,2024-05-10T00:00:00,10141,C019,blonde + blue eyes + size 0–4,1
E0000855,2025-09-18T00:00:00,10141,C019,beauty campaign + porcelain skin,1
E0000856,2025-09-18T00:00:00,10141,C019,beauty campaign + porcelain skin,1
E0000857,2025-08-13T00:00:00,10141,C016,beauty campaign + porcelain skin,1
E0000858,2024-08-19T00:00:00,10141,C019,beauty campaign + porcelain skin,1
E0000859,2024-11-21T00:00:00,10041,C003,luxury campaign + SS25 brief,1
E0000860,2024-11-20T00:00:00,10041,C003,luxury campaign + SS25 brief,1
E0000861,2024-05-17T00:00:00,10041,C003,blonde + blue eyes + size 0–4,1
E0000862,2024-05-16T00:00:00,10041,C003,brown hair + green eyes + lookbook,1
E0000863,2024-05-03T00:00:00,10041,C034,fragrance + high cheekbones,1
E0000864,2024-12-07T00:00:00,10041,C025,fragrance + high cheekbones,1
E0000865,2024-12-06T00:00:00,10041,C025,blonde + blue eyes + size 0–4,1
E0000866,2025-02-12T00:00:00,10041,C023,beauty campaign + porcelain skin,1
E0000867,2025-02-10T00:00:00,10041,C023,luxury campaign + SS25 brief,1
E0000868,2025-08-25T00:00:00,10041,C015,brown hair + green eyes + lookbook,1
E0000869,2025-03-25T00:00:00,10041,C003,luxury campaign + SS25 brief,1
E0000870,2025-03-26T00:00:00,10041,C003,editorial + runway height 175–182,1
E0000871,2025-02-22T00:00:00,10041,C023,blonde + blue eyes + size 0–4,1
E0000872,2025-02-22T00:00:00,10041,C023,blonde + blue eyes + size 0–4,1
E0000873,2024-12-17T00:00:00,10742,C002,blonde + blue eyes + size 0–4,1
E0000874,2024-12-18T00:00:00,10742,C002,luxury campaign + SS25 brief,1
E0000875,2025-02-04T00:00:00,10742,C038,fragrance + high cheekbones,1
E0000876,2024-09-26T00:00:00,10742,C038,blonde + blue eyes + size 0–4,1
E0000877,2024-06-27T00:00:00,10742,C014,luxury campaign + SS25 brief,1
E0000878,2025-02-22T00:00:00,10742,C010,editorial + runway height 175–182,1
E0000879,2025-02-20T00:00:00,10742,C010,luxury campaign + SS25 brief,1
E0000880,2025-03-27T00:00:00,10742,C038,editorial + runway height 175–182,1
E0000881,2025-03-28T00:00:00,10742,C038,fragrance + high cheekbones,1
E0000882,2024-12-09T00:00:00,10742,C031,luxury campaign + SS25 brief,1
E0000883,2024-09-08T00:00:00,10742,C007,brown hair + green eyes + lookbook,1
E0000884,2024-09-07T00:00:00,10742,C007,brown hair + green eyes + lookbook,1
E0000885,2024-10-16T00:00:00,10742,C031,beauty campaign + porcelain skin,1
E0000886,2024-10-16T00:00:00,10742,C031,beauty campaign + porcelain skin,1
E0000887,2024-10-26T00:00:00,10156,C034,fragrance + high cheekbones,1
E0000888,2024-05-09T00:00:00,10156,C037,luxury campaign + SS25 brief,1
E0000889,2024-05-10T00:00:00,10156,C037,beauty campaign + porcelain skin,1
E0000890,2025-05-08T00:00:00,10156,C034,editorial + runway height 175–182,1
E0000891,2025-10-06T00:00:00,10156,C034,editorial + runway height 175–182,1
E0000892,2025-10-06T00:00:00,10156,C034,editorial + runway height 175–182,1
E0000893,2025-06-14T00:00:00,10156,C028,blonde + blue eyes + size 0–4,1
E0000894,2025-05-10T00:00:00,10156,C034,blonde + blue eyes + size 0–4,1
E0000895,2025-03-01T00:00:00,10156,C034,editorial + runway height 175–182,1
E0000896,2025-03-01T00:00:00,10156,C034,brown hair + green eyes + lookbook,1
E0000897,2024-06-07T00:00:00,10168,C020,luxury campaign + SS25 brief,1
E0000898,2024-06-08T00:00:00,10168,C020,beauty campaign + porcelain skin,1
E0000899,2024-10-08T00:00:00,10168,C023,luxury campaign + SS25 brief,1
E0000900,2024-10-09T00:00:00,10168,C023,fragrance + high cheekbones,1
E0000901,2024-12-03T00:00:00,10168,C011,brown hair + green eyes + lookbook,1
E0000902,2024-12-10T00:00:00,10168,C023,brown hair + green eyes + lookbook,1
E0000903,2024-12-10T00:00:00,10168,C023,luxury campaign + SS25 brief,1
E0000904,2024-09-19T00:00:00,10168,C037,luxury campaign + SS25 brief,1
E0000905,2024-09-20T00:00:00,10168,C037,editorial + runway height 175–182,1
E0000906,2025-04-08T00:00:00,10168,C020,editorial + runway height 175–182,1
E0000907,2025-04-09T00:00:00,10168,C020,beauty campaign + porcelain skin,1
E0000908,2024-10-13T00:00:00,10168,C020,brown hair + green eyes + lookbook,1
E0000909,2024-05-06T00:00:00,10168,C020,luxury campaign + SS25 brief,1
E0000910,2025-01-30T00:00:00,10168,C037,brown hair + green eyes + lookbook,1
E0000911,2025-01-31T00:00:00,10168,C037,brown hair + green eyes + lookbook,1
E0000912,2025-08-25T00:00:00,10168,C005,brown hair + green eyes + lookbook,1
E0000913,2025-08-24T00:00:00,10168,C005,blonde + blue eyes + size 0–4,1
E0000914,2024-08-30T00:00:00,10168,C037,luxury campaign + SS25 brief,1
E0000915,2024-09-06T00:00:00,10168,C037,luxury campaign + SS25 brief,1
E0000916,2025-02-06T00:00:00,10168,C023,fragrance + high cheekbones,1
E0000917,2025-02-06T00:00:00,10168,C023,fragrance + high cheekbones,1
E0000918,2025-06-08T00:00:00,10650,C025,editorial + runway height 175–182,1
E0000919,2025-06-06T00:00:00,10650,C025,blonde + blue eyes + size 0–4,1
E0000920,2024-12-20T00:00:00,10650,C025,editorial + runway height 175–182,1
E0000921,2024-12-22T00:00:00,10650,C025,luxury campaign + SS25 brief,1
E0000922,2025-10-11T00:00:00,10650,C025,luxury campaign + SS25 brief,1
E0000923,2025-10-11T00:00:00,10650,C025,blonde + blue eyes + size 0–4,1
E0000924,2025-10-07T00:00:00,10650,C037,beauty campaign + porcelain skin,1
E0000925,2025-10-05T00:00:00,10650,C037,brown hair + green eyes + lookbook,1
E0000926,2025-03-05T00:00:00,10650,C037,editorial + runway height 175–182,1
E0000927,2024-10-02T00:00:00,10650,C037,editorial + runway height 175–182,1
E0000928,2024-10-06T00:00:00,10650,C023,fragrance + high cheekbones,1
E0000929,2025-07-25T00:00:00,10650,C001,editorial + runway height 175–182,1
E0000930,2025-05-22T00:00:00,10650,C037,blonde + blue eyes + size 0–4,1
E0000931,2025-05-24T00:00:00,10650,C037,brown hair + green eyes + lookbook,1
E0000932,2024-06-17T00:00:00,10650,C037,editorial + runway height 175–182,1
E0000933,2024-10-18T00:00:00,10650,C025,fragrance + high cheekbones,1
E0000934,2025-08-09T00:00:00,10650,C030,beauty campaign + porcelain skin,1
E0000935,2025-08-09T00:00:00,10650,C030,fragrance + high cheekbones,1
E0000936,2025-02-21T00:00:00,9925,C024,fragrance + high cheekbones,1
E0000937,2025-02-21T00:00:00,9925,C024,beauty campaign + porcelain skin,1
E0000938,2025-05-09T00:00:00,9925,C021,luxury campaign + SS25 brief,1
E0000939,2024-07-07T00:00:00,9925,C007,fragrance + high cheekbones,1
E0000940,2024-11-18T00:00:00,9925,C016,brown hair + green eyes + lookbook,1
E0000941,2024-06-18T00:00:00,9925,C031,luxury campaign + SS25 brief,1
E0000942,2024-06-18T00:00:00,9925,C031,luxury campaign + SS25 brief,1
E0000943,2024-05-30T00:00:00,9925,C032,brown hair + green eyes + lookbook,1
E0000944,2025-01-10T00:00:00,9925,C004,luxury campaign + SS25 brief,1
E0000945,2025-01-10T00:00:00,9925,C004,brown hair + green eyes + lookbook,1
E0000946,2025-05-11T00:00:00,9925,C017,beauty campaign + porcelain skin,1
E0000947,2025-05-12T00:00:00,9925,C017,brown hair + green eyes + lookbook,1
E0000948,2025-10-04T00:00:00,9925,C021,editorial + runway height 175–182,1
E0000949,2024-10-26T00:00:00,9925,C021,blonde + blue eyes + size 0–4,1
E0000950,2024-10-24T00:00:00,9925,C021,beauty campaign + porcelain skin,1
E0000951,2025-04-14T00:00:00,9925,C024,blonde + blue eyes + size 0–4,1
E0000952,2025-04-16T00:00:00,9925,C024,beauty campaign + porcelain skin,1
E0000953,2024-05-18T00:00:00,9925,C027,editorial + runway height 175–182,1
E0000954,2024-05-21T00:00:00,9925,C021,blonde + blue eyes + size 0–4,1
E0000955,2025-04-06T00:00:00,9925,C021,fragrance + high cheekbones,1
E0000956,2025-03-15T00:00:00,9925,C007,editorial + runway height 175–182,1
E0000957,2025-04-03T00:00:00,10150,C014,fragrance + high cheekbones,1
E0000958,2025-03-15T00:00:00,10150,C014,editorial + runway height 175–182,1
E0000959,2025-03-15T00:00:00,10150,C014,beauty campaign + porcelain skin,1
E0000960,2025-04-09T00:00:00,10150,C014,luxury campaign + SS25 brief,1
E0000961,2025-04-09T00:00:00,10150,C014,editorial + runway height 175–182,1
E0000962,2024-08-31T00:00:00,10150,C021,editorial + runway height 175–182,1
E0000963,2024-09-01T00:00:00,10150,C021,beauty campaign + porcelain skin,1
E0000964,2024-10-12T00:00:00,10150,C011,fragrance + high cheekbones,1
E0000965,2025-02-17T00:00:00,10150,C028,brown hair + green eyes + lookbook,1
E0000966,2025-02-16T00:00:00,10150,C028,fragrance + high cheekbones,1
E0000967,2024-10-26T00:00:00,10150,C006,beauty campaign + porcelain skin,1
E0000968,2025-01-24T00:00:00,10150,C006,editorial + runway height 175–182,1
E0000969,2025-01-24T00:00:00,10150,C006,beauty campaign + porcelain skin,1
E0000970,2024-04-30T00:00:00,10298,C015,editorial + runway height 175–182,1
E0000971,2024-04-29T00:00:00,10298,C015,blonde + blue eyes + size 0–4,1
E0000972,2025-09-02T00:00:00,10298,C001,brown hair + green eyes + lookbook,1
E0000973,2025-09-02T00:00:00,10298,C001,blonde + blue eyes + size 0–4,1
E0000974,2025-01-10T00:00:00,10298,C034,blonde + blue eyes + size 0–4,1
E0000975,2025-05-14T00:00:00,10298,C020,brown hair + green eyes + lookbook,1
E0000976,2025-04-19T00:00:00,10298,C029,blonde + blue eyes + size 0–4,1
E0000977,2025-04-18T00:00:00,10298,C029,luxury campaign + SS25 brief,1
E0000978,2025-08-29T00:00:00,10298,C001,blonde + blue eyes + size 0–4,1
E0000979,2025-08-29T00:00:00,10298,C001,editorial + runway height 175–182,1
E0000980,2024-11-10T00:00:00,10298,C031,brown hair + green eyes + lookbook,1
E0000981,2024-05-10T00:00:00,10298,C020,beauty campaign + porcelain skin,1
E0000982,2024-05-12T00:00:00,10298,C020,editorial + runway height 175–182,1
E0000983,2024-04-30T00:00:00,10033,C004,fragrance + high cheekbones,1
E0000984,2024-09-21T00:00:00,10033,C018,luxury campaign + SS25 brief,1
E0000985,2024-09-20T00:00:00,10033,C018,brown hair + green eyes + lookbook,1
E0000986,2025-03-20T00:00:00,10033,C004,blonde + blue eyes + size 0–4,1
E0000987,2025-08-27T00:00:00,10033,C021,blonde + blue eyes + size 0–4,1
E0000988,2025-01-23T00:00:00,10033,C018,editorial + runway height 175–182,1
E0000989,2025-01-22T00:00:00,10033,C018,editorial + runway height 175–182,1
E0000990,2025-08-11T00:00:00,10033,C018,brown hair + green eyes + lookbook,1
E0000991,2025-08-11T00:00:00,10033,C018,editorial + runway height 175–182,1
E0000992,2025-09-22T00:00:00,10033,C010,editorial + runway height 175–182,1
E0000993,2025-09-23T00:00:00,10033,C010,brown hair + green eyes + lookbook,1
E0000994,2025-03-02T00:00:00,10033,C024,fragrance + high cheekbones,1
E0000995,2025-02-28T00:00:00,10033,C024,editorial + runway height 175–182,1
E0000996,2025-05-06T00:00:00,10624,C009,brown hair + green eyes + lookbook,1
E0000997,2025-05-05T00:00:00,10624,C009,luxury campaign + SS25 brief,1
E0000998,2024-10-16T00:00:00,10624,C029,editorial + runway height 175–182,1
E0000999,2025-01-30T00:00:00,10624,C032,editorial + runway height 175–182,1
E0001000,2025-10-01T00:00:00,10624,C023,editorial + runway height 175–182,1
E0001001,2025-10-01T00:00:00,10624,C023,blonde + blue eyes + size 0–4,1
E0001002,2025-03-05T00:00:00,10624,C005,editorial + runway height 175–182,1
E0001003,2025-03-06T00:00:00,10624,C005,brown hair + green eyes + lookbook,1
E0001004,2024-11-18T00:00:00,10624,C010,blonde + blue eyes + size 0–4,1
E0001005,2024-11-16T00:00:00,10624,C010,blonde + blue eyes + size 0–4,1
E0001006,2025-03-08T00:00:00,10624,C010,fragrance + high cheekbones,1
E0001007,2025-03-07T00:00:00,10624,C010,editorial + runway height 175–182,1
E0001008,2024-10-24T00:00:00,10624,C010,beauty campaign + porcelain skin,1
E0001009,2025-09-01T00:00:00,10624,C008,fragrance + high cheekbones,1
E0001010,2025-08-31T00:00:00,10624,C008,blonde + blue eyes + size 0–4,1
E0001011,2025-08-23T00:00:00,10624,C004,brown hair + green eyes + lookbook,1
E0001012,2024-08-16T00:00:00,10624,C034,editorial + runway height 175–182,1
E0001013,2024-08-16T00:00:00,10624,C034,brown hair + green eyes + lookbook,1
E0001014,2025-03-13T00:00:00,10352,C006,beauty campaign + porcelain skin,1
E0001015,2025-09-16T00:00:00,10352,C024,editorial + runway height 175–182,1
E0001016,2025-09-17T00:00:00,10352,C024,brown hair + green eyes + lookbook,1
E0001017,2025-06-30T00:00:00,10352,C005,brown hair + green eyes + lookbook,1
E0001018,2025-02-20T00:00:00,10352,C005,fragrance + high cheekbones,1
E0001019,2025-06-03T00:00:00,10352,C007,editorial + runway height 175–182,1
E0001020,2025-08-08T00:00:00,10352,C011,luxury campaign + SS25 brief,1
E0001021,2024-08-10T00:00:00,10078,C024,luxury campaign + SS25 brief,1
E0001022,2025-01-02T00:00:00,10078,C021,beauty campaign + porcelain skin,1
E0001023,2025-01-02T00:00:00,10078,C021,fragrance + high cheekbones,1
E0001024,2025-08-14T00:00:00,10078,C029,blonde + blue eyes + size 0–4,1
E0001025,2025-08-14T00:00:00,10078,C029,blonde + blue eyes + size 0–4,1
E0001026,2024-08-12T00:00:00,10078,C023,editorial + runway height 175–182,1
E0001027,2024-11-08T00:00:00,10078,C018,editorial + runway height 175–182,1
E0001028,2024-09-02T00:00:00,10078,C023,editorial + runway height 175–182,1
E0001029,2024-09-01T00:00:00,10078,C023,editorial + runway height 175–182,1
E0001030,2025-10-10T00:00:00,10078,C023,luxury campaign + SS25 brief,1
E0001031,2025-10-11T00:00:00,10078,C023,beauty campaign + porcelain skin,1
E0001032,2024-09-29T00:00:00,10078,C031,fragrance + high cheekbones,1
E0001033,2025-05-24T00:00:00,10078,C020,brown hair + green eyes + lookbook,1
E0001034,2024-09-08T00:00:00,10078,C022,brown hair + green eyes + lookbook,1
E0001035,2024-09-08T00:00:00,10078,C022,luxury campaign + SS25 brief,1
E0001036,2025-04-14T00:00:00,10078,C021,beauty campaign + porcelain skin,1
E0001037,2025-04-13T00:00:00,10078,C021,fragrance + high cheekbones,1
E0001038,2024-10-18T00:00:00,10078,C029,editorial + runway height 175–182,1
E0001039,2024-10-19T00:00:00,10078,C029,blonde + blue eyes + size 0–4,1
E0001040,2025-06-07T00:00:00,10078,C021,luxury campaign + SS25 brief,1
E0001041,2025-06-07T00:00:00,10078,C021,luxury campaign + SS25 brief,1
E0001042,2025-04-22T00:00:00,10078,C023,editorial + runway height 175–182,1
E0001043,2025-04-21T00:00:00,10078,C023,luxury campaign + SS25 brief,1
E0001044,2025-05-28T00:00:00,10043,C036,brown hair + green eyes + lookbook,1
E0001045,2025-05-30T00:00:00,10043,C036,editorial + runway height 175–182,1
E0001046,2024-12-30T00:00:00,10043,C013,brown hair + green eyes + lookbook,1
E0001047,2024-12-30T00:00:00,10043,C013,editorial + runway height 175–182,1
E0001048,2025-03-31T00:00:00,10043,C036,blonde + blue eyes + size 0–4,1
E0001049,2025-04-01T00:00:00,10043,C036,fragrance + high cheekbones,1
